Time,epoch,optimize,reward,score,epsilon
"2022-01-04 19:36:57,980",2524,111191,0,42,0.04237
"2022-01-04 19:37:03,411",2525,111211,0,42,0.042359
"2022-01-04 19:37:08,751",2526,111231,0,42,0.042348
"2022-01-04 19:37:18,034",2527,111266,0.7,78,0.04233
"2022-01-04 19:37:24,843",2528,111292,0.3,57,0.042316
"2022-01-04 19:37:30,657",2529,111315,0.1,48,0.042304
"2022-01-04 19:37:36,204",2530,111336,0,42,0.042293
"2022-01-04 19:37:46,922",2531,111378,1.1,92,0.042271
"2022-01-04 19:37:53,344",2532,111403,0.2,51,0.042258
"2022-01-04 19:38:01,054",2533,111434,0.5,65,0.042242
"2022-01-04 19:38:06,957",2534,111456,0.1,48,0.04223
"2022-01-04 19:38:12,987",2535,111479,0.1,48,0.042218
"2022-01-04 19:38:21,830",2536,111514,0.7,74,0.0422
"2022-01-04 19:38:27,120",2537,111535,0,42,0.042189
"2022-01-04 19:38:32,475",2538,111556,0,42,0.042178
"2022-01-04 19:38:38,343",2539,111578,0.1,48,0.042166
"2022-01-04 19:38:45,796",2540,111607,0.4,62,0.042151
"2022-01-04 19:38:51,093",2541,111625,-0.1,42,0.042141
"2022-01-04 19:38:58,305",2542,111654,0.4,61,0.042126
"2022-01-04 19:39:05,588",2543,111682,0.4,61,0.042111
"2022-01-04 19:39:10,911",2544,111703,0,42,0.0421
"2022-01-04 19:39:16,309",2545,111723,0,42,0.042089
"2022-01-04 19:39:29,830",2546,111777,1.7,117,0.042061
"2022-01-04 19:39:37,937",2547,111809,0.6,68,0.042044
"2022-01-04 19:39:46,594",2548,111843,0.7,73,0.042026
"2022-01-04 19:39:52,859",2549,111867,0.2,52,0.042013
"2022-01-04 19:39:59,738",2550,111893,0.3,57,0.041999
"2022-01-04 19:40:08,720",2551,111928,0.7,77,0.041981
"2022-01-04 19:40:21,887",2552,111979,1.5,109,0.041955
"2022-01-04 19:40:32,478",2553,112022,1.1,91,0.041933
"2022-01-04 19:40:41,729",2554,112058,0.8,79,0.041914
"2022-01-04 19:40:47,127",2555,112079,0,42,0.041903
"2022-01-04 19:40:53,068",2556,112101,0.1,48,0.041891
"2022-01-04 19:40:58,415",2557,112122,0,42,0.04188
"2022-01-04 19:41:05,294",2558,112149,0.3,58,0.041866
"2022-01-04 19:41:11,226",2559,112172,0.1,49,0.041854
"2022-01-04 19:41:16,389",2560,112190,-0.1,42,0.041844
"2022-01-04 19:41:23,848",2561,112218,0.4,62,0.041829
"2022-01-04 19:41:31,138",2562,112246,0.4,60,0.041814
"2022-01-04 19:41:40,306",2563,112283,0.8,77,0.041795
"2022-01-04 19:41:46,131",2564,112306,0.1,49,0.041783
"2022-01-04 19:41:55,267",2565,112340,0.7,72,0.041765
"2022-01-04 19:42:04,872",2566,112378,0.9,83,0.041745
"2022-01-04 19:42:11,018",2567,112403,0.2,50,0.041732
"2022-01-04 19:42:18,312",2568,112432,0.4,62,0.041717
"2022-01-04 19:42:24,483",2569,112456,0.2,50,0.041704
"2022-01-04 19:42:33,326",2570,112491,0.7,74,0.041686
"2022-01-04 19:42:40,221",2571,112518,0.3,57,0.041672
"2022-01-04 19:42:49,461",2572,112555,0.8,79,0.041653
"2022-01-04 19:42:59,955",2573,112595,1,90,0.041632
"2022-01-04 19:43:09,362",2574,112632,0.8,80,0.041613
"2022-01-04 19:43:16,220",2575,112658,0.3,55,0.041599
"2022-01-04 19:43:21,630",2576,112679,0,42,0.041588
"2022-01-04 19:43:28,779",2577,112706,0.3,57,0.041574
"2022-01-04 19:43:34,753",2578,112728,0.1,50,0.041562
"2022-01-04 19:43:46,202",2579,112772,1.2,98,0.04154
"2022-01-04 19:43:59,287",2580,112824,1.6,114,0.041513
"2022-01-04 19:44:04,409",2581,112843,-0.1,42,0.041503
"2022-01-04 19:44:11,254",2582,112869,0.3,57,0.041489
"2022-01-04 19:44:18,049",2583,112896,0.3,57,0.041475
"2022-01-04 19:44:23,950",2584,112918,0.1,48,0.041463
"2022-01-04 19:44:29,482",2585,112938,0,42,0.041452
"2022-01-04 19:44:35,404",2586,112960,0.1,49,0.04144
"2022-01-04 19:44:44,855",2587,112996,0.8,81,0.041421
"2022-01-04 19:44:49,954",2588,113015,-0.1,42,0.041411
"2022-01-04 19:44:55,895",2589,113038,0.1,50,0.041399
"2022-01-04 19:45:04,364",2590,113068,0.5,70,0.041383
"2022-01-04 19:45:12,565",2591,113100,0.6,69,0.041366
"2022-01-04 19:45:20,446",2592,113131,0.5,67,0.04135
"2022-01-04 19:45:29,092",2593,113165,0.7,74,0.041332
"2022-01-04 19:45:36,380",2594,113193,0.4,61,0.041317
"2022-01-04 19:45:42,754",2595,113218,0.2,51,0.041304
"2022-01-04 19:45:51,429",2596,113252,0.7,74,0.041286
"2022-01-04 19:45:57,235",2597,113275,0.1,48,0.041274
"2022-01-04 19:46:03,212",2598,113298,0.1,49,0.041262
"2022-01-04 19:46:09,688",2599,113323,0.2,51,0.041249
"2022-01-04 19:46:18,627",2600,113358,0.7,75,0.041231
"2022-01-04 19:46:25,589",2601,113384,0.3,57,0.041217
"2022-01-04 19:46:32,064",2602,113408,0.2,54,0.041204
"2022-01-04 19:46:37,163",2603,113427,-0.1,42,0.041194
"2022-01-04 19:46:44,978",2604,113458,0.5,66,0.041178
"2022-01-04 19:46:55,389",2605,113499,1,87,0.041157
"2022-01-04 19:47:02,670",2606,113527,0.4,60,0.041142
"2022-01-04 19:47:08,728",2607,113549,0.1,49,0.04113
"2022-01-04 19:47:19,046",2608,113589,1,88,0.041109
"2022-01-04 19:47:28,242",2609,113625,0.8,78,0.04109
"2022-01-04 19:47:36,567",2610,113658,0.6,70,0.041073
"2022-01-04 19:47:43,963",2611,113686,0.4,62,0.041058
"2022-01-04 19:47:50,321",2612,113711,0.2,49,0.041045
"2022-01-04 19:47:58,402",2613,113742,0.5,67,0.041029
"2022-01-04 19:48:06,739",2614,113773,0.5,69,0.041013
"2022-01-04 19:48:16,916",2615,113814,1,88,0.040992
"2022-01-04 19:48:24,681",2616,113845,0.5,66,0.040976
"2022-01-04 19:48:34,735",2617,113886,1,86,0.040955
"2022-01-04 19:48:41,598",2618,113913,0.3,58,0.040941
"2022-01-04 19:48:47,896",2619,113938,0.2,52,0.040928
"2022-01-04 19:48:56,777",2620,113973,0.7,75,0.04091
"2022-01-04 19:49:12,999",2621,114039,2.2,138,0.040877
"2022-01-04 19:49:19,817",2622,114066,0.3,58,0.040863
"2022-01-04 19:49:30,640",2623,114109,1.1,94,0.040841
"2022-01-04 19:49:39,962",2624,114144,0.7,77,0.040823
"2022-01-04 19:49:46,689",2625,114171,0.3,54,0.040809
"2022-01-04 19:49:52,520",2626,114193,0.1,49,0.040797
"2022-01-04 19:50:02,543",2627,114233,1,86,0.040776
"2022-01-04 19:50:09,383",2628,114260,0.3,56,0.040762
"2022-01-04 19:50:24,849",2629,114324,2.1,133,0.04073
"2022-01-04 19:50:30,139",2630,114345,0,42,0.040719
"2022-01-04 19:50:35,680",2631,114364,-0.1,42,0.040709
"2022-01-04 19:50:41,628",2632,114386,0.1,48,0.040697
"2022-01-04 19:50:48,931",2633,114415,0.4,62,0.040682
"2022-01-04 19:50:54,407",2634,114434,-0.1,42,0.040672
"2022-01-04 19:50:59,699",2635,114453,-0.1,42,0.040662
"2022-01-04 19:51:06,091",2636,114476,0.1,53,0.04065
"2022-01-04 19:51:11,411",2637,114496,0,42,0.040639
"2022-01-04 19:51:19,573",2638,114531,0.7,70,0.040621
"2022-01-04 19:51:24,991",2639,114556,0.2,42,0.040608
"2022-01-04 19:51:37,021",2640,114610,1.7,102,0.04058
"2022-01-04 19:51:44,203",2641,114642,0.6,58,0.040563
"2022-01-04 19:52:00,446",2642,114717,2.7,141,0.040526
"2022-01-04 19:52:06,853",2643,114746,0.4,53,0.040511
"2022-01-04 19:52:29,491",2644,114849,4.1,200,0.040459
"2022-01-04 19:52:36,906",2645,114880,0.5,59,0.040443
"2022-01-04 19:52:52,529",2646,114951,2.5,134,0.040407
"2022-01-04 19:52:57,609",2647,114974,0.1,42,0.040395
"2022-01-04 19:53:10,998",2648,115035,2,115,0.040364
"2022-01-04 19:53:17,245",2649,115061,0.3,52,0.04035
"2022-01-04 19:53:22,673",2650,115081,0,42,0.040339
"2022-01-04 19:53:30,025",2651,115110,0.4,60,0.040324
"2022-01-04 19:53:38,804",2652,115144,0.7,75,0.040306
"2022-01-04 19:53:43,923",2653,115162,-0.1,42,0.040296
"2022-01-04 19:53:56,674",2654,115213,1.5,111,0.04027
"2022-01-04 19:54:04,382",2655,115242,0.4,63,0.040255
"2022-01-04 19:54:12,150",2656,115272,0.5,66,0.040239
"2022-01-04 19:54:18,436",2657,115297,0.2,51,0.040226
"2022-01-04 19:54:23,600",2658,115318,0,42,0.040215
"2022-01-04 19:54:28,780",2659,115339,0,42,0.040204
"2022-01-04 19:54:35,018",2660,115364,0.2,51,0.040191
"2022-01-04 19:54:44,649",2661,115402,0.9,82,0.040171
"2022-01-04 19:54:51,637",2662,115429,0.3,59,0.040157
"2022-01-04 19:54:58,778",2663,115456,0.3,52,0.040143
"2022-01-04 19:55:03,913",2664,115474,-0.1,42,0.040133
"2022-01-04 19:55:09,940",2665,115497,0.1,50,0.040121
"2022-01-04 19:55:15,993",2666,115520,0.1,50,0.040109
"2022-01-04 19:55:26,609",2667,115563,1.1,91,0.040087
"2022-01-04 19:55:35,306",2668,115600,0.8,73,0.040068
"2022-01-04 19:55:45,424",2669,115647,1.3,85,0.040044
"2022-01-04 19:55:51,810",2670,115675,0.4,53,0.040029
"2022-01-04 19:56:11,024",2671,115765,3.4,168,0.039984
"2022-01-04 19:56:17,980",2672,115798,0.5,59,0.039968
"2022-01-04 19:56:27,010",2673,115839,1,75,0.039947
"2022-01-04 19:56:46,704",2674,115927,3.4,172,0.039902
"2022-01-04 19:56:53,299",2675,115955,0.4,53,0.039887
"2022-01-04 19:57:06,332",2676,116011,1.8,111,0.039858
"2022-01-04 19:57:25,138",2677,116095,3.2,166,0.039815
"2022-01-04 19:57:31,241",2678,116119,0.2,52,0.039802
"2022-01-04 19:57:41,461",2679,116166,1.3,88,0.039778
"2022-01-04 19:57:47,981",2680,116194,0.4,55,0.039763
"2022-01-04 19:57:57,942",2681,116238,1.2,84,0.03974
"2022-01-04 19:58:18,497",2682,116330,3.5,180,0.039694
"2022-01-04 19:58:26,610",2683,116366,0.8,70,0.039675
"2022-01-04 19:58:34,384",2684,116400,0.7,67,0.039657
"2022-01-04 19:58:45,938",2685,116449,1.4,99,0.039632
"2022-01-04 19:58:52,168",2686,116476,0.3,49,0.039618
"2022-01-04 19:58:58,717",2687,116504,0.4,52,0.039603
"2022-01-04 19:59:04,253",2688,116526,0.1,42,0.039591
"2022-01-04 19:59:12,029",2689,116561,0.7,63,0.039573
"2022-01-04 19:59:20,341",2690,116596,0.7,67,0.039556
"2022-01-04 19:59:26,678",2691,116623,0.3,53,0.039542
"2022-01-04 19:59:33,806",2692,116654,0.5,61,0.039526
"2022-01-04 19:59:42,040",2693,116690,0.7,68,0.039508
"2022-01-04 19:59:53,809",2694,116744,1.7,101,0.03948
"2022-01-04 20:00:04,237",2695,116790,1.3,90,0.039456
"2022-01-04 20:00:09,247",2696,116813,0.1,42,0.039444
"2022-01-04 20:00:23,678",2697,116880,2.3,124,0.03941
"2022-01-04 20:00:31,861",2698,116914,0.7,67,0.039392
"2022-01-04 20:00:39,315",2699,116946,0.6,61,0.039375
"2022-01-04 20:00:54,530",2700,117012,2.3,130,0.039341
"2022-01-04 20:00:59,840",2701,117034,0.1,42,0.039329
"2022-01-04 20:01:14,796",2702,117100,2.3,128,0.039295
"2022-01-04 20:01:21,560",2703,117130,0.5,54,0.039279
"2022-01-04 20:01:32,936",2704,117182,1.6,98,0.039252
"2022-01-04 20:01:41,877",2705,117222,1,75,0.039231
"2022-01-04 20:01:51,845",2706,117268,1.2,86,0.039208
"2022-01-04 20:02:01,441",2707,117310,1.1,81,0.039186
"2022-01-04 20:02:21,771",2708,117402,3.5,177,0.03914
"2022-01-04 20:02:30,028",2709,117437,0.7,71,0.039122
"2022-01-04 20:02:44,717",2710,117504,2.3,128,0.039088
"2022-01-04 20:03:14,410",2711,117642,5.9,261,0.039018
"2022-01-04 20:03:19,523",2712,117665,0.1,42,0.039006
"2022-01-04 20:03:27,164",2713,117700,0.7,64,0.038988
"2022-01-04 20:03:34,573",2714,117732,0.6,60,0.038971
"2022-01-04 20:03:39,769",2715,117754,0.1,42,0.038959
"2022-01-04 20:03:44,830",2716,117775,0,42,0.038948
"2022-01-04 20:03:54,610",2717,117820,1.2,81,0.038925
"2022-01-04 20:04:13,871",2718,117909,3.4,167,0.03888
"2022-01-04 20:04:25,671",2719,117963,1.7,102,0.038852
"2022-01-04 20:04:32,001",2720,117992,0.4,51,0.038837
"2022-01-04 20:04:43,929",2721,118045,1.6,101,0.03881
"2022-01-04 20:04:55,444",2722,118096,1.5,100,0.038784
"2022-01-04 20:05:02,939",2723,118129,0.6,64,0.038767
"2022-01-04 20:05:15,218",2724,118183,1.7,104,0.038739
"2022-01-04 20:06:10,569",2725,118434,11.5,480,0.038613
"2022-01-04 20:06:15,684",2726,118452,-0.1,42,0.038603
"2022-01-04 20:06:23,560",2727,118486,0.7,68,0.038585
"2022-01-04 20:06:42,731",2728,118575,3.4,169,0.038541
"2022-01-04 20:06:49,583",2729,118606,0.5,58,0.038525
"2022-01-04 20:06:58,647",2730,118646,1,75,0.038504
"2022-01-04 20:07:06,719",2731,118680,0.7,66,0.038486
"2022-01-04 20:07:35,385",2732,118813,5.6,254,0.038419
"2022-01-04 20:07:45,353",2733,118856,1.1,86,0.038397
"2022-01-04 20:07:51,847",2734,118884,0.4,52,0.038382
"2022-01-04 20:08:28,479",2735,119057,7.5,325,0.038296
"2022-01-04 20:08:36,172",2736,119089,0.6,64,0.038279
"2022-01-04 20:08:42,578",2737,119116,0.3,54,0.038265
"2022-01-04 20:08:51,936",2738,119157,1,80,0.038244
"2022-01-04 20:08:57,687",2739,119182,0.2,48,0.038231
"2022-01-04 20:09:19,280",2740,119280,3.9,190,0.038181
"2022-01-04 20:09:38,020",2741,119367,3.3,162,0.038137
"2022-01-04 20:09:44,509",2742,119395,0.4,52,0.038122
"2022-01-04 20:09:49,602",2743,119417,0.1,42,0.03811
"2022-01-04 20:09:55,327",2744,119441,0.2,48,0.038097
"2022-01-04 20:10:01,857",2745,119470,0.4,55,0.038082
"2022-01-04 20:10:20,173",2746,119551,3,160,0.038041
"2022-01-04 20:10:29,308",2747,119591,1,79,0.03802
"2022-01-04 20:10:44,937",2748,119661,2.5,137,0.037984
"2022-01-04 20:10:50,019",2749,119684,0.1,42,0.037972
"2022-01-04 20:11:05,495",2750,119754,2.4,133,0.037937
"2022-01-04 20:11:15,332",2751,119796,1.1,85,0.037915
"2022-01-04 20:11:24,663",2752,119836,1,78,0.037894
"2022-01-04 20:11:36,363",2753,119887,1.5,102,0.037868
"2022-01-04 20:11:44,417",2754,119920,0.6,65,0.037851
"2022-01-04 20:11:50,897",2755,119948,0.4,53,0.037836
"2022-01-04 20:12:01,942",2756,119998,1.5,94,0.03781
"2022-01-04 20:12:12,185",2757,120044,1.3,86,0.037786
"2022-01-04 20:12:27,874",2758,120115,2.5,138,0.03775
"2022-01-04 20:12:45,628",2759,120196,3,154,0.037709
"2022-01-04 20:12:51,421",2760,120220,0.2,48,0.037696
"2022-01-04 20:13:00,679",2761,120260,1,77,0.037675
"2022-01-04 20:13:05,859",2762,120281,0,42,0.037664
"2022-01-04 20:13:12,031",2763,120308,0.3,49,0.03765
"2022-01-04 20:13:19,305",2764,120341,0.6,61,0.037633
"2022-01-04 20:13:27,912",2765,120379,0.9,74,0.037613
"2022-01-04 20:13:37,356",2766,120421,1.1,78,0.037591
"2022-01-04 20:13:53,135",2767,120493,2.6,136,0.037555
"2022-01-04 20:14:01,427",2768,120530,0.8,68,0.037536
"2022-01-04 20:14:07,947",2769,120559,0.4,54,0.037521
"2022-01-04 20:14:31,416",2770,120663,4.2,208,0.037468
"2022-01-04 20:14:40,696",2771,120704,1,80,0.037447
"2022-01-04 20:14:50,593",2772,120750,1.2,83,0.037424
"2022-01-04 20:14:59,541",2773,120791,1,77,0.037403
"2022-01-04 20:15:05,918",2774,120817,0.3,54,0.037389
"2022-01-04 20:15:17,286",2775,120867,1.5,98,0.037363
"2022-01-04 20:15:32,978",2776,120938,2.5,136,0.037327
"2022-01-04 20:15:38,246",2777,120960,0.1,42,0.037315
"2022-01-04 20:15:46,630",2778,120997,0.8,72,0.037296
"2022-01-04 20:15:53,575",2779,121027,0.4,56,0.037281
"2022-01-04 20:16:23,357",2780,121164,5.8,261,0.037212
"2022-01-04 20:16:44,695",2781,121263,3.9,189,0.037162
"2022-01-04 20:16:55,551",2782,121313,1.4,93,0.037137
"2022-01-04 20:17:01,652",2783,121340,0.3,51,0.037123
"2022-01-04 20:17:09,054",2784,121373,0.6,60,0.037106
"2022-01-04 20:17:23,379",2785,121436,2.1,125,0.037074
"2022-01-04 20:17:31,004",2786,121470,0.7,64,0.037056
"2022-01-04 20:17:35,992",2787,121493,0.1,42,0.037044
"2022-01-04 20:17:50,244",2788,121558,2.2,123,0.037011
"2022-01-04 20:17:56,275",2789,121585,0.3,50,0.036997
"2022-01-04 20:18:05,864",2790,121627,1.1,81,0.036975
"2022-01-04 20:18:12,347",2791,121656,0.4,52,0.03696
"2022-01-04 20:18:25,169",2792,121712,1.8,112,0.036931
"2022-01-04 20:18:33,479",2793,121746,0.7,71,0.036913
"2022-01-04 20:18:38,915",2794,121772,0.2,43,0.0369
"2022-01-04 20:18:59,668",2795,121867,3.7,180,0.036852
"2022-01-04 20:19:09,484",2796,121912,1.2,82,0.036829
"2022-01-04 20:19:15,866",2797,121940,0.4,52,0.036814
"2022-01-04 20:19:23,308",2798,121972,0.6,60,0.036797
"2022-01-04 20:19:48,548",2799,122086,4.7,221,0.036739
"2022-01-04 20:19:53,971",2800,122106,0,42,0.036728
"2022-01-04 20:20:17,495",2801,122215,4.4,208,0.036673
"2022-01-04 20:20:34,216",2802,122294,2.8,147,0.036634
"2022-01-04 20:20:47,143",2803,122352,1.9,111,0.036604
"2022-01-04 20:20:59,606",2804,122408,1.8,106,0.036575
"2022-01-04 20:21:08,996",2805,122449,1,81,0.036555
"2022-01-04 20:21:15,159",2806,122473,0.2,48,0.036542
"2022-01-04 20:21:24,492",2807,122516,1.1,79,0.03652
"2022-01-04 20:21:37,716",2808,122575,1.9,113,0.03649
"2022-01-04 20:22:01,222",2809,122682,4.3,207,0.036436
"2022-01-04 20:22:09,940",2810,122722,0.9,73,0.036416
"2022-01-04 20:22:19,005",2811,122762,0.9,77,0.036396
"2022-01-04 20:22:31,534",2812,122817,1.7,109,0.036368
"2022-01-04 20:22:44,110",2813,122872,1.7,107,0.03634
"2022-01-04 20:23:07,028",2814,122979,4.3,201,0.036286
"2022-01-04 20:23:22,786",2815,123048,2.4,137,0.036251
"2022-01-04 20:23:36,296",2816,123108,2,118,0.03622
"2022-01-04 20:23:49,241",2817,123167,1.9,110,0.03619
"2022-01-04 20:23:58,548",2818,123208,1,77,0.036169
"2022-01-04 20:24:13,232",2819,123273,2.2,126,0.036136
"2022-01-04 20:24:20,280",2820,123303,0.5,57,0.03612
"2022-01-04 20:24:29,594",2821,123343,1,80,0.036099
"2022-01-04 20:24:36,732",2822,123373,0.5,59,0.036083
"2022-01-04 20:24:53,570",2823,123448,2.7,145,0.036045
"2022-01-04 20:25:03,840",2824,123493,1.2,89,0.036022
"2022-01-04 20:25:09,434",2825,123516,0.1,44,0.03601
"2022-01-04 20:25:24,390",2826,123578,2,131,0.035979
"2022-01-04 20:25:29,805",2827,123601,0.1,42,0.035967
"2022-01-04 20:25:47,603",2828,123681,3,154,0.035926
"2022-01-04 20:25:53,434",2829,123706,0.2,49,0.035913
"2022-01-04 20:25:58,663",2830,123727,0,42,0.035902
"2022-01-04 20:26:04,510",2831,123751,0.2,49,0.035889
"2022-01-04 20:26:09,584",2832,123771,0,42,0.035878
"2022-01-04 20:26:14,658",2833,123791,0,42,0.035867
"2022-01-04 20:26:20,638",2834,123816,0.2,50,0.035854
"2022-01-04 20:26:28,212",2835,123849,0.6,64,0.035837
"2022-01-04 20:26:37,379",2836,123890,1,79,0.035816
"2022-01-04 20:26:43,922",2837,123919,0.4,52,0.035801
"2022-01-04 20:26:49,161",2838,123940,0,42,0.03579
"2022-01-04 20:26:59,922",2839,123989,1.4,93,0.035765
"2022-01-04 20:27:06,462",2840,124015,0.3,52,0.035751
"2022-01-04 20:27:27,621",2841,124110,3.7,185,0.035703
"2022-01-04 20:27:34,565",2842,124140,0.5,58,0.035687
"2022-01-04 20:27:47,921",2843,124200,2,113,0.035656
"2022-01-04 20:27:57,558",2844,124243,1.1,83,0.035634
"2022-01-04 20:28:13,312",2845,124312,2.4,136,0.035599
"2022-01-04 20:28:18,600",2846,124334,0.1,42,0.035587
"2022-01-04 20:28:37,022",2847,124418,3.1,160,0.035546
"2022-01-04 20:28:43,290",2848,124444,0.3,50,0.035532
"2022-01-04 20:28:56,500",2849,124502,1.9,112,0.035502
"2022-01-04 20:29:22,220",2850,124616,4.6,227,0.035445
"2022-01-04 20:29:29,735",2851,124647,0.5,64,0.035429
"2022-01-04 20:29:34,818",2852,124668,0,42,0.035418
"2022-01-04 20:29:46,769",2853,124720,1.6,102,0.035391
"2022-01-04 20:29:53,618",2854,124750,0.5,57,0.035375
"2022-01-04 20:30:02,206",2855,124788,0.9,74,0.035355
"2022-01-04 20:30:10,256",2856,124823,0.7,69,0.035337
"2022-01-04 20:30:16,423",2857,124850,0.3,52,0.035323
"2022-01-04 20:30:21,852",2858,124873,0.1,42,0.035311
"2022-01-04 20:30:30,322",2859,124909,0.8,72,0.035292
"2022-01-04 20:30:35,645",2860,124932,0.1,42,0.03528
"2022-01-04 20:31:00,213",2861,125040,4.4,215,0.035225
"2022-01-04 20:31:15,224",2862,125107,2.3,130,0.035191
"2022-01-04 20:31:24,700",2863,125149,1.1,82,0.035169
"2022-01-04 20:31:31,008",2864,125178,0.4,51,0.035154
"2022-01-04 20:31:47,800",2865,125254,2.8,147,0.035115
"2022-01-04 20:31:55,493",2866,125288,0.7,63,0.035097
"2022-01-04 20:32:15,435",2867,125380,3.5,175,0.035051
"2022-01-04 20:32:26,113",2868,125426,1.3,90,0.035027
"2022-01-04 20:32:35,544",2869,125469,1.1,81,0.035005
"2022-01-04 20:32:48,528",2870,125529,1.9,112,0.034975
"2022-01-04 20:33:12,927",2871,125642,4.6,215,0.034918
"2022-01-04 20:33:18,133",2872,125662,0,42,0.034907
"2022-01-04 20:33:31,293",2873,125719,1.8,114,0.034878
"2022-01-04 20:33:36,792",2874,125739,0,42,0.034867
"2022-01-04 20:33:41,858",2875,125760,0,42,0.034856
"2022-01-04 20:33:47,221",2876,125778,-0.1,42,0.034846
"2022-01-04 20:33:56,159",2877,125816,0.9,74,0.034826
"2022-01-04 20:34:02,563",2878,125840,0.2,52,0.034813
"2022-01-04 20:34:15,322",2879,125896,1.8,112,0.034784
"2022-01-04 20:34:22,155",2880,125927,0.5,58,0.034768
"2022-01-04 20:34:28,629",2881,125957,0.4,52,0.034753
"2022-01-04 20:34:33,710",2882,125977,0,42,0.034742
"2022-01-04 20:34:40,896",2883,126007,0.5,58,0.034726
"2022-01-04 20:34:52,307",2884,126057,1.5,97,0.0347
"2022-01-04 20:34:57,706",2885,126079,0.1,42,0.034688
"2022-01-04 20:35:04,214",2886,126107,0.4,52,0.034673
"2022-01-04 20:35:10,207",2887,126135,0.3,51,0.034659
"2022-01-04 20:35:25,612",2888,126206,2.5,133,0.034623
"2022-01-04 20:35:31,056",2889,126228,0.1,42,0.034611
"2022-01-04 20:35:53,790",2890,126330,4.1,200,0.03456
"2022-01-04 20:36:01,251",2891,126363,0.6,63,0.034543
"2022-01-04 20:36:08,487",2892,126394,0.5,58,0.034527
"2022-01-04 20:36:14,756",2893,126420,0.3,51,0.034513
"2022-01-04 20:36:41,376",2894,126533,4.6,236,0.034456
"2022-01-04 20:36:47,747",2895,126558,0.2,52,0.034443
"2022-01-04 20:36:53,497",2896,126583,0.2,48,0.03443
"2022-01-04 20:37:01,423",2897,126618,0.7,68,0.034412
"2022-01-04 20:37:24,387",2898,126720,4.1,204,0.03436
"2022-01-04 20:37:38,801",2899,126785,2.2,124,0.034327
"2022-01-04 20:37:52,303",2900,126846,2,114,0.034296
"2022-01-04 20:37:58,757",2901,126874,0.3,54,0.034282
"2022-01-04 20:38:07,306",2902,126905,0.5,69,0.034266
"2022-01-04 20:38:12,567",2903,126922,-0.2,42,0.034257
"2022-01-04 20:38:17,650",2904,126941,-0.1,42,0.034247
"2022-01-04 20:38:22,806",2905,126961,0,42,0.034236
"2022-01-04 20:38:37,698",2906,127021,2,130,0.034205
"2022-01-04 20:38:42,829",2907,127039,-0.1,42,0.034195
"2022-01-04 20:38:48,158",2908,127062,0.1,42,0.034183
"2022-01-04 20:38:54,346",2909,127089,0.3,50,0.034169
"2022-01-04 20:39:01,977",2910,127121,0.6,62,0.034152
"2022-01-04 20:39:10,207",2911,127156,0.7,70,0.034134
"2022-01-04 20:39:15,684",2912,127179,0.1,42,0.034122
"2022-01-04 20:39:21,977",2913,127206,0.3,52,0.034108
"2022-01-04 20:39:32,747",2914,127253,1.3,94,0.034084
"2022-01-04 20:39:45,352",2915,127309,1.8,108,0.034055
"2022-01-04 20:39:59,920",2916,127374,2.2,124,0.034022
"2022-01-04 20:40:19,979",2917,127464,3.5,175,0.033976
"2022-01-04 20:40:27,491",2918,127497,0.6,63,0.033959
"2022-01-04 20:40:38,919",2919,127547,1.5,99,0.033933
"2022-01-04 20:40:49,537",2920,127592,1.2,90,0.03391
"2022-01-04 20:40:57,381",2921,127627,0.7,67,0.033892
"2022-01-04 20:41:09,193",2922,127680,1.6,101,0.033865
"2022-01-04 20:41:14,523",2923,127705,0.2,42,0.033852
"2022-01-04 20:41:22,024",2924,127738,0.6,62,0.033835
"2022-01-04 20:41:30,356",2925,127774,0.8,71,0.033816
"2022-01-04 20:41:41,578",2926,127825,1.5,95,0.03379
"2022-01-04 20:41:47,603",2927,127851,0.3,51,0.033776
"2022-01-04 20:41:55,015",2928,127883,0.6,60,0.033759
"2022-01-04 20:42:01,202",2929,127909,0.3,52,0.033745
"2022-01-04 20:42:12,998",2930,127959,1.5,102,0.033719
"2022-01-04 20:42:26,556",2931,128019,2,115,0.033688
"2022-01-04 20:42:38,766",2932,128074,1.7,103,0.03366
"2022-01-04 20:42:46,220",2933,128107,0.6,61,0.033643
"2022-01-04 20:42:57,328",2934,128156,1.4,96,0.033618
"2022-01-04 20:43:16,092",2935,128240,3.2,165,0.033575
"2022-01-04 20:43:24,454",2936,128278,0.8,68,0.033557
"2022-01-04 20:43:34,582",2937,128322,1.1,87,0.033535
"2022-01-04 20:43:41,979",2938,128355,0.6,61,0.033518
"2022-01-04 20:43:49,724",2939,128390,0.7,63,0.0335
"2022-01-04 20:44:09,116",2940,128479,3.4,168,0.033455
"2022-01-04 20:44:30,948",2941,128579,3.9,190,0.033405
"2022-01-04 20:44:39,560",2942,128617,0.9,74,0.033385
"2022-01-04 20:44:56,541",2943,128692,2.7,149,0.033347
"2022-01-04 20:45:08,557",2944,128744,1.6,102,0.03332
"2022-01-04 20:45:19,748",2945,128794,1.5,94,0.033294
"2022-01-04 20:45:26,222",2946,128822,0.4,53,0.033279
"2022-01-04 20:45:47,003",2947,128916,3.7,184,0.033231
"2022-01-04 20:45:54,380",2948,128948,0.6,60,0.033214
"2022-01-04 20:46:04,052",2949,128991,1.1,80,0.033192
