"2022-01-01 18:53:54,501",325,17007,1.6,63,0.086351
"2022-01-01 18:53:59,530",326,17041,0.7,42,0.086333
"2022-01-01 18:54:04,698",327,17078,0.8,42,0.086314
"2022-01-01 18:54:11,187",328,17123,1.2,54,0.086291
"2022-01-01 18:54:16,140",329,17158,0.7,42,0.086273
"2022-01-01 18:54:21,992",330,17200,1.1,50,0.086251
"2022-01-01 18:54:27,894",331,17242,1.1,51,0.086229
"2022-01-01 18:54:32,956",332,17278,0.8,42,0.086210
"2022-01-01 18:54:39,425",333,17324,1.3,55,0.086186
"2022-01-01 18:54:44,606",334,17360,0.8,42,0.086167
"2022-01-01 18:54:49,622",335,17394,0.7,42,0.086149
"2022-01-01 18:54:54,712",336,17430,0.8,42,0.086130
"2022-01-01 18:54:59,665",337,17462,0.6,42,0.086113
"2022-01-01 18:55:04,755",338,17498,0.8,42,0.086094
"2022-01-01 18:55:10,546",339,17538,1.0,50,0.086073
"2022-01-01 18:55:16,738",340,17580,1.1,52,0.086051
"2022-01-01 18:55:24,483",341,17636,1.8,67,0.086022
"2022-01-01 18:55:29,626",342,17672,0.8,42,0.086003
"2022-01-01 18:55:34,617",343,17706,0.7,42,0.085985
"2022-01-01 18:55:40,664",344,17748,1.1,52,0.085963
"2022-01-01 18:55:45,831",345,17784,0.8,42,0.085944
"2022-01-01 18:55:50,912",346,17818,0.7,42,0.085926
"2022-01-01 18:55:55,966",347,17854,0.8,42,0.085907
"2022-01-01 18:56:00,861",348,17886,0.6,42,0.085890
"2022-01-01 18:56:05,876",349,17923,0.8,42,0.085871
"2022-01-01 18:56:10,938",350,17957,0.7,43,0.085853
"2022-01-01 18:56:15,818",351,17990,0.6,42,0.085836
"2022-01-01 18:56:22,308",352,18036,1.3,55,0.085812
"2022-01-01 18:56:27,419",353,18073,0.8,42,0.085793
"2022-01-01 18:56:32,323",354,18107,0.7,42,0.085775
"2022-01-01 18:56:37,397",355,18143,0.8,42,0.085756
"2022-01-01 18:56:42,497",356,18179,0.8,42,0.085737
"2022-01-01 18:56:47,419",357,18211,0.6,42,0.085720
"2022-01-01 18:56:52,835",358,18245,0.7,43,0.085702
"2022-01-01 18:56:58,006",359,18277,0.6,42,0.085685
"2022-01-01 18:57:03,095",360,18311,0.7,42,0.085667
"2022-01-01 18:57:08,158",361,18345,0.7,42,0.085649
"2022-01-01 18:57:13,124",362,18379,0.7,42,0.085631
"2022-01-01 18:57:18,136",363,18411,0.6,42,0.085614
"2022-01-01 18:57:23,214",364,18445,0.7,42,0.085596
"2022-01-01 18:57:29,291",365,18483,0.9,52,0.085576
"2022-01-01 18:57:34,418",366,18517,0.7,42,0.085558
"2022-01-01 18:57:40,329",367,18559,1.1,50,0.085536
"2022-01-01 18:57:45,446",368,18593,0.7,42,0.085518
"2022-01-01 18:57:50,388",369,18627,0.7,42,0.085501
"2022-01-01 18:57:55,354",370,18661,0.7,42,0.085483
"2022-01-01 18:58:00,321",371,18693,0.6,42,0.085466
"2022-01-01 18:58:06,106",372,18733,1.0,49,0.085445
"2022-01-01 18:58:11,198",373,18767,0.7,42,0.085427
"2022-01-01 18:58:16,349",374,18803,0.8,42,0.085408
"2022-01-01 18:58:22,368",375,18843,1.0,51,0.085387
"2022-01-01 18:58:27,404",376,18877,0.7,42,0.085369
"2022-01-01 18:58:32,318",377,18911,0.7,42,0.085351
"2022-01-01 18:58:37,437",378,18943,0.6,43,0.085334
"2022-01-01 18:58:42,535",379,18971,0.4,42,0.085319
"2022-01-01 18:58:47,570",380,19007,0.8,43,0.085300
"2022-01-01 18:58:53,431",381,19049,1.1,49,0.085278
"2022-01-01 18:58:58,481",382,19085,0.8,43,0.085259
